track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
59s0s39NFWScuHDbHytI14,Indeciso,Reik,88,4qecT0ZJrf35thz2WaEm6P,Indeciso,2019-08-23,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.738,0.748,0,-4.902,1,0.0453,0.182,0,0.11,0.896,94.949,217253
5a6pdCHlWS2ekOOQ70QnAr,July,Noah Cyrus,88,2YQptVBjUJeIOBavD1AyXg,July,2019-07-31,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.708,0.186,9,-8.953,0,0.0422,0.868,0,0.0779,0.321,72.541,156107
5aUSEPNd3m5xliFK4pn5mU,Good Thing (with Kehlani),Zedd,82,3wpdeV1FZfiEnelZSfAFp4,Good Thing (with Kehlani),2019-09-27,ELETRIC POP & DANCE,7316uT3vVzTidCI8cinBUv,pop,dance pop,0.693,0.564,1,-3.857,0,0.0378,0.399,0,0.0409,0.574,185.913,210901
5bvnqVuq7UFl0txSlHpsfS,Loyal (feat. Drake),PARTYNEXTDOOR,84,1U1uqmoe8hdbqZWRqd23li,Loyal (feat. Drake),2019-11-22,Hip-Hop Mixtape,37i9dQZF1DWVdgXTbYm2r0,rap,hip hop,0.866,0.53,0,-6.347,0,0.0495,0.517,0.00159,0.0946,0.203,104.952,197973
5Cbo7oz78gqkzV3EAM63VA,+,Aitana,81,6zardvJflEyoRedCUCBUw9,+,2019-12-17,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.561,0.666,8,-4.243,1,0.0322,0.106,0,0.123,0.675,160.019,219367
5cF0dROlMOK5uNZtivgu50,Attention,Charlie Puth,82,0mZIUXje90JtHxPNzWsJNR,Voicenotes,2018-05-11,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,pop,post-teen pop,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-5,0.134,0.797,100.066,208787
5ChkMS8OtdzJeqyybCc9R5,Billie Jean,Michael Jackson,81,1C2h7mLntPSeVYciMRTF4a,Thriller 25 Super Deluxe Edition,1982-11-30,Classic Rock Playlist.,7CESj1xKbxdArRzloygvkl,rock,classic rock,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0158,0.0359,0.847,117.046,293827
5dhQeuLGmlhfwlI6BWfSpo,Roller,Apache 207,81,3RJvPSUpz8E4b6SjectOPu,Roller,2019-08-23,Modus Mio,37i9dQZF1DX36edUJpD76c,rap,hip hop,0.928,0.758,10,-6.471,0,0.144,0.03,0.00437,0.29,0.729,128.005,158853
5DqdesEfbRyOlSS3Tf6c29,It's You,Ali Gatie,89,63Kr9mdWxT7mB2AKgf4rCa,YOU,2019-11-08,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.732,0.463,11,-6.972,0,0.0287,0.374,0,0.194,0.397,95.971,212607
5DxXgozhkPLgrbKFY91w0c,Vete,Bad Bunny,93,3fxzSn0ObgCjLadyR53ohN,Vete,2019-11-21,Trap 2020 🔥,37DFLy7lqF3qiR99Ss2ZGR,rap,trap,0.886,0.672,1,-4.394,1,0.188,0.0363,8.78e-6,0.101,0.526,91.976,192024
5EYi2rH4LYs6M21ZLOyQTx,Loving Is Easy,Rex Orange County,80,4D6BtgzCwuJx9omikqA8Rg,Loving Is Easy,2017-10-11,Ultimate Indie Presents... Best Indie Tracks of the 2010s,37i9dQZF1DWTHM4kX49UKs,pop,dance pop,0.756,0.609,3,-7.927,1,0.0544,0.217,0.00474,0.096,0.537,117.023,155720
5F8ffc8KWKNawllr5WsW0r,Surtada - Remix Brega Funk,Dadá Boladão,84,2zFE4Ze2DjkeZBMbbT4Mgj,Surtada (Remix Brega Funk),2019-09-25,Verão 2020 | Pop | Funk | Sertanejo | EDM | Top Hits 2019 - As Mais Tocadas,5HmZtuuIDMtIy21kylqhx6,edm,pop edm,0.832,0.55,5,-7.026,0,0.0587,0.249,8.17e-6,0.182,0.881,154.064,152784
5FkoSXiJPKTNyYgALRJFhD,ORANGE SODA,Baby Keem,83,7Cw4LObzgnVqSlkuIyywtI,DIE FOR MY BITCH,2019-07-19,RapCaviar,37i9dQZF1DX0XUsuxWHRQd,rap,hip hop,0.83,0.564,1,-7.822,1,0.235,0.177,0,0.128,0.107,85.042,129882
5FVd6KXrgO9B3JPmC8OPst,Do I Wanna Know?,Arctic Monkeys,82,78bpIziExqiI9qztvNFlQu,AM,2013-09-09,Permanent Wave,6dqoVI7qwYLyNqbg0MPad3,rock,permanent wave,0.548,0.532,5,-7.596,1,0.0323,0.186,2.63e-4,0.217,0.405,85.03,272394
5Gu0PDLN4YJeW75PpBSg9p,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,81,3ggBBGRhkDVAu7pQRXRPXO,"Let Me Go (with Alesso, Florida Georgia Line & watt)",2017-09-08,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.663,0.708,8,-4.154,1,0.0473,0.0337,0,0.0841,0.742,103.073,174800
5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,"Tyler, The Creator",84,5zi7WsKlIiUXv09tbGLKsE,IGOR,2019-05-17,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.554,0.498,9,-8.866,1,0.0685,0.23,5.98e-6,0.795,0.413,79.635,190067
5IaHrVsrferBYDm0bDyABy,Taste (feat. Offset),Tyga,82,0yd01cU78rnlFXq6vRxPSR,Taste (feat. Offset),2018-05-16,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,0.884,0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994,232959
5icOoE6VgqFKohjWWNp0Ac,Here With Me,Marshmello,83,6NHS3hV16MZyfcp0nSHdrd,Here With Me,2019-03-08,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.791,0.565,5,-3.933,0,0.0439,0.0623,0,0.156,0.181,99.961,156347
5Id5B3dxJZhPcV9GzgYZZe,Quizas,Rich Music LTD,88,1faqBAWocW4ZOe0OFjudGw,The Academy,2019-10-11,Reggaeton 2020 ☀,7xWuNevFBmwnFEg6wzdCc7,latin,reggaeton,0.727,0.815,3,-2.454,1,0.153,0.0258,0,0.231,0.677,176.075,216067
5itOtNx0WxtJmi1TQ3RuRd,Giant (with Rag'n'Bone Man),Calvin Harris,83,4PwXTHenZZx7ebgsnTM65K,Giant (with Rag'n'Bone Man),2019-01-11,Dance Pop Hits,37i9dQZF1DX6pH08wMhkaI,pop,dance pop,0.807,0.887,1,-4.311,0,0.0361,0.016,5.03e-4,0.0811,0.606,122.015,229184
5iwz1NiezX7WWjnCgY5TH4,Calma - Remix,Pedro Capó,86,1tFnP9PwIMeMIuj92mfswZ,Calma (Remix),2018-10-05,Punto Tropical,37i9dQZF1DWZ1FUX6sM67g,latin,tropical,0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,238200
5j1yOqWONR9T6l43AzJ6Es,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,81,0uyDZAeB7oa8CM6G9PjSOf,Tip Toe (feat. A Boogie Wit da Hoodie),2019-11-25,A1 Hip-Hop,37i9dQZF1DX0sDai2F5jCQ,rap,hip hop,0.757,0.673,1,-8.513,1,0.141,0.095,0,0.338,0.574,92.958,185806
5JEx7HbmvHQQswJCsoo9rA,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,82,4bLCVUEB9YWKEeaJm8FfqQ,Close To Me (feat. Swae Lee),2018-10-24,Electropop 2019,4Bi8VLtaSu0JILliif8lH6,pop,electropop,0.574,0.758,1,-5.029,0,0.0621,0.0969,0,0.395,0.492,144.111,182623
5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),BTS,85,1AvXa8xFEXtR3hb4bgihIK,MAP OF THE SOUL : PERSONA,2019-04-12,K-Party Dance Mix,37i9dQZF1DX4RDXswvP6Mj,pop,dance pop,0.645,0.862,11,-4.757,0,0.0965,0.0923,0,0.192,0.798,119.991,229773
5ls62WNKHUUrdF3r1cv83T,emotions,iann dior,80,5UHC2JN3ck4XPYPjngia2G,nothings ever good enough,2019-05-22,Sad Trap,7kzKtw5vug3IIxKfLadi8A,rap,trap,0.63,0.63,9,-6.211,1,0.0395,0.0131,0,0.142,0.163,80.512,131213
5N4erncE7kuUccm7zEmwzk,Electricity (with Dua Lipa),Silk City,81,429B3se6xtZuvblNnS2iy7,Electricity (with Dua Lipa),2018-09-06,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-6,0.338,0.505,118.159,238173
5N5k9nd479b1xpDZ4usjrg,Promises (with Sam Smith),Calvin Harris,84,2tpWgbBdzjkaJVJzR4T8y1,Promises (with Sam Smith),2018-08-17,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.9099999999999996e-06,0.325,0.486,123.07,213309
5OCJzvD7sykQEKHH7qAC3C,God is a woman,Ariana Grande,80,3tx8gQqWbGwqIGZHqDNrGe,Sweetener,2018-08-17,post teen pop,3kvwJXPULhSUalL6ykJbn5,pop,post-teen pop,0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-5,0.237,0.268,145.031,197547
5Ohxk2dO5COHF1krpoPigN,Sign of the Times,Harry Styles,80,1FZKIm3JVDCxTchXDo5jOV,Harry Styles,2017-05-12,I didn’t know perm stood for permanent (wave),3e6gYPyrTbaB8BWgSHCt5j,rock,permanent wave,0.516,0.595,5,-4.63,1,0.0313,0.0275,0,0.109,0.222,119.972,340707
5p7ujcrUXASCNwRaWNHR1C,Without Me,Halsey,88,0zzrCTzvL4ZmR42xF46Afm,Without Me,2018-10-04,Intro to Post-Teen Pop,6o6MNYZqHSkMAKcCHPNu7K,pop,post-teen pop,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-6,0.0936,0.533,136.041,201661
5pAbCxt9e3f81lOmjIXwzd,Be Honest (feat. Burna Boy),Jorja Smith,80,4d2oTHRFwGifGFgve7zSGC,Be Honest (feat. Burna Boy),2019-08-16,Contemporary Urban,6wyJ4bsjZaUKa9f6GeZlAO,r&b,urban contemporary,0.757,0.737,4,-6.728,0,0.114,0.311,0,0.113,0.635,98.057,207031
5PYQUBXc7NYeI1obMKSJK0,Never Really Over,Katy Perry,85,3KjXg0MDej2pG9fv6I22lT,Never Really Over,2019-05-31,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.77,0.882,8,-4.792,1,0.0602,0.194,0,0.316,0.385,99.991,223523
5QXQy0f2q8wJNpPwJtjifx,"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX",DJ Snake,80,3CrpfLi8E2VWFf7ZLjgpNt,"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) [REMIX]",2019-12-27,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.789,0.694,6,-5.781,0,0.0729,0.0982,0,0.0962,0.549,96.035,341875
5ravc2aiNoYmu9m37diYXW,Start Wit Me (feat. Gunna),Roddy Ricch,80,3UMxQfDm6XBUaPf9zuYCzZ,Start Wit Me (feat. Gunna),2019-10-25,GTA San Andreas Radio Los Santos,6m0BqpJfSP2m5xCOFjDRHw,rap,gangster rap,0.886,0.479,4,-8.054,0,0.334,0.077,0,0.135,0.408,130.029,158692
5rFj8OzffT0iggSjcBaeND,"Fire On Fire - From ""Watership Down""",Sam Smith,81,5utJfkRQ5yEIat3AIK6WIL,"Fire On Fire (From ""Watership Down"")",2018-12-21,urban contemporary,4WiB26kw0INKwbzfb5M6Tv,r&b,urban contemporary,0.584,0.407,1,-7.356,0,0.046,0.476,0,0.18,0.341,115.124,246735
5ry2OE6R2zPQFDO85XkgRb,Money In The Grave (Drake ft. Rick Ross),Drake,88,00HZxSA1sOS9T3nA950sg4,The Best In The World Pack,2019-06-15,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.831,0.502,10,-4.045,0,0.046,0.101,0,0.122,0.101,100.541,205427
5stPVcRqb4qixbafP9e8lt,Hola - Remix,Dalex,91,65Pp2tO1Ul66KcCmmkRGWZ,Hola (Remix),2019-11-01,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.654,0.672,0,-5.98,0,0.311,0.471,0,0.0781,0.343,181.857,249520
5T8EDUDqKcs6OSOwEsfqG7,Don't Stop Me Now - 2011 Mix,Queen,83,2yuTRGIackbcReLUXOYBqU,Jazz (2011 Remaster),1978-11-10,The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,rock,album rock,0.559,0.868,5,-5.276,1,0.17,0.0475,1.76e-4,0.776,0.609,156.295,209413
5tz69p7tJuGPeMGwNTxYuV,1-800-273-8255,Logic,81,1HiN2YXZcc3EjmVZ4WjfBk,Everybody,2017-05-05,This Is Logic,37i9dQZF1DWTIuAboZgTMf,rap,hip hop,0.62,0.574,5,-7.788,0,0.0479,0.57,0,0.19,0.352,100.021,250173
5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,85,7oiJYvEJHsmYtrgviAVIBD,Back from the Edge,2016-10-28,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,211467
5vdp5UmvTsnMEMESIF2Ym7,Another One Bites The Dust - Remastered 2011,Queen,82,58alCatewkjNm9IM1Ucj67,The Game (2011 Remaster),1980-06-27,The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,rock,album rock,0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,214653
5W83ErFkO3aKAIS1WMi6u0,Secreto,Anuel AA,82,6owzcG80ifZRDApCpzJYK1,Secreto,2019-01-15,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.807,0.803,11,-4.156,1,0.126,0.602,0.00853,0.136,0.706,91.987,258800
5w9c2J52mkdntKOmRLeM2m,Con Calma,Daddy Yankee,87,1otwHKoQ5KPaiekpYk4tWh,Con Calma,2019-01-24,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-6,0.0574,0.656,93.989,193227
5WHTFyqSii0lmT9R21abT8,Don't Call Me Up,Mabel,85,0syM7OUAhV7S6XmOa4nLUZ,Ivy To Roses (Mixtape),2019-01-18,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-6,0.0793,0.234,98.994,178480
5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),Future,93,5uCEoLCj3ZZZ1EtzQdQWVl,Life Is Good (feat. Drake),2020-01-10,RapCaviar,37i9dQZF1DX0XUsuxWHRQd,rap,hip hop,0.676,0.609,2,-5.831,0,0.481,0.0706,0,0.152,0.508,142.037,237735
5Z3GHaZ6ec9bsiI5BenrbY,Young Dumb & Broke,Khalid,83,6kf46HbnYCZzP6rjvQHYzg,American Teen,2017-04-27,Post Teen Pop,2Aud8PXoTGcyY5esHu4Aaz,pop,post-teen pop,0.798,0.539,1,-6.351,1,0.0421,0.199,1.66e-5,0.165,0.394,136.949,202547
5Z8HZM6iQMhhqyPcCGY5g9,Hot (feat. Gunna),Young Thug,83,1bnHPO4dKK7IjvgrtVBcQh,So Much Fun,2019-08-16,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.855,0.651,0,-8.044,0,0.235,0.063,0,0.0772,0.559,111.997,193027
5ZULALImTm80tzUbYQYM9d,Dance Monkey,Tones and I,92,2pJXQvY0YeDvVJ9gMU9G7j,The Kids Are Coming,2019-08-29,Pop Dance Hits,7eERKCkgNKCCx5GYdeMIZf,pop,dance pop,0.824,0.588,6,-6.4,0,0.0924,0.692,1.04e-4,0.149,0.513,98.027,209438
60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Park,83,6hPkbAV3ZXpGZBGUvL6jVM,Hybrid Theory (Bonus Edition),2000-10-24,Permanent wave,0tOy7ZY4E2PadXIyj8zU43,rock,permanent wave,0.556,0.864,3,-5.87,0,0.0584,0.00958,0,0.209,0.4,105.143,216880
60SdxE8apGAxMiRrpbmLY0,Lucky You (feat. Joyner Lucas),Eminem,80,3HNnxK7NgLXbDoxRZxNWiR,Kamikaze,2018-08-31,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.876,0.786,10,-4.884,0,0.306,0.0627,0,0.127,0.575,153.068,244679
62vpWI1CHwFy7tMIcSStl8,No Role Modelz,J. Cole,82,7viNUmZZ8ztn2UB4XB3jIL,2014 Forest Hills Drive,2014-12-09,10er Playlist,1kEczIkZH8IgaWT2BiApxZ,pop,electropop,0.696,0.521,10,-8.465,0,0.332,0.302,0,0.0565,0.458,100,292987
6416zJN0FGPmh1Ph4BH2h3,KEIN SCHLAF,Nimo,80,4lvPNGpbLW4MIk3OT4OG3w,KEIN SCHLAF,2019-12-05,Modus Mio,37i9dQZF1DX36edUJpD76c,rap,hip hop,0.606,0.715,11,-5.608,1,0.173,0.294,1.33e-4,0.124,0.393,174.049,200493
67XyC1GdSkKb9sbRRkUDXS,Shotta Flow (Feat. Blueface) [Remix],NLE Choppa,80,0lDRXaECpMSYYCsTYRDulh,Shotta Flow (Feat. Blueface) [Remix],2019-06-20,GANGSTA RAP,3DUkl93JjPdOyX83SJr5ms,rap,gangster rap,0.894,0.511,2,-4.768,1,0.42,0.0251,0,0.14,0.568,120.08,176632
684EjRHwNsZQ9hCQxL4NYL,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",Dimelo Flow,83,28561uZztshyZSVG6ElL62,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",2019-08-30,Mansión Reggaetón,37i9dQZF1DWZjqjZMudx9T,latin,reggaeton,0.747,0.647,9,-3.234,1,0.0737,0.113,0,0.112,0.478,87.988,233113
696DnlkuDOXcMAnKlTgXXK,ROXANNE,Arizona Zervas,99,6HJDrXs0hpebaRFKA1sF90,ROXANNE,2019-10-10,Global Top 50 | 2020 Hits,1KNl4AYfgZtOVm9KHkhPTF,latin,latin hip hop,0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,163636
69vToJ9BMbbLlFZo7k7A7B,You Are The Reason,Calum Scott,83,6Vip5A5NmEazvKuxj6GLYf,Only Human (Deluxe),2018-03-09,urban contemporary,4WiB26kw0INKwbzfb5M6Tv,r&b,urban contemporary,0.331,0.235,10,-7.7,1,0.0299,0.918,0,0.137,0.218,171.232,204326
6b2oQwSGFkzsMtQruIWm2p,Creep,Radiohead,82,6400dnyeDyD2mIFHfkwHXN,Pablo Honey,1993-02-22,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.515,0.43,7,-9.935,1,0.0369,0.0102,1.41e-4,0.129,0.104,91.841,238640
6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,Sam Smith,91,7baaCf70tVcUBL2bbkuXjo,How Do You Sleep?,2019-07-19,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.477,0.682,1,-4.931,0,0.0925,0.153,0,0.0763,0.345,110.567,202205
6CcJMwBtXByIz4zQLzFkKc,i love you,Billie Eilish,85,0S0KGZnfBGSIssfF54WSJh,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,Urban contemporary,1ZlL3IQS8eB0s0RMxz02yD,r&b,urban contemporary,0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446,291796
6cjSh516BbrNUs213jDAGm,Graduation (with Juice WRLD),benny blanco,82,669dgT2kmrAMrrPaEEHWyE,Graduation (with Juice WRLD),2019-08-30,a taste of the mainstream,4gbXqmZDUFHqlaYjf4uVyS,pop,post-teen pop,0.731,0.65,0,-5.286,1,0.271,0.107,0,0.124,0.605,154.968,177847
6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life),The Black Eyed Peas,96,6EobpC5SDFy5DF50dWNVGF,RITMO (Bad Boys For Life),2019-10-12,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.721,0.716,10,-7.037,0,0.0657,0.0334,8.4e-4,0.237,0.667,104.994,221714
6DCZcSspjsKoFjzjrWoCdn,God's Plan,Drake,86,1ATL5GLyefJaxhQzSPVrLX,Scorpion,2018-06-29,ELECTROPOP🐹,44p8nNLe4fGfUeArS3MaIX,pop,electropop,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-5,0.552,0.357,77.169,198973
6fenHIxXuuzKB55wY4WCHP,God Is A Dancer (with Mabel),Tiësto,82,2T0NPRcdhIt71ifDWm328R,God Is A Dancer (with Mabel),2019-09-20,Trance Party 2019 by FUTURE TRANCE,2yofeyPwe0ZNmJHTrGz2Qt,edm,big room,0.774,0.747,1,-3.908,0,0.082,0.0241,6.11e-6,0.342,0.833,119.964,168125
6FRLCMO5TUHTexlWo8ym1W,Girls Like You (feat. Cardi B),Maroon 5,81,75iQSBSaztFIAun9qLLCnb,Girls Like You (feat. Cardi B),2018-05-30,Mix ElectroPop//ElectroHouse// DeepHouse 2020,23swqzpOZwW1NhPiZ7iyFI,pop,electropop,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,235545
6fTt0CH2t0mdeB2N9XFG5r,Panini,Lil Nas X,84,4IRiXE5NROxknUSAUSjMoO,7 EP,2019-06-21,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.703,0.594,5,-6.146,0,0.0752,0.342,0,0.123,0.475,153.848,114893
6gBFPUFcJLzWGx4lenP6h2,goosebumps,Travis Scott,86,42WVQWuf1teDysXiOupIZt,Birds In The Trap Sing McKnight,2016-09-16,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,243837
6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),Juice WRLD,92,3t6Z2qoBVCS4NHNI25XECH,Bandit (with YoungBoy Never Broke Again),2019-10-04,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.474,0.631,5,-5.884,0,0.343,0.0687,0,0.132,0.425,180.051,189323
6gi6y1xwmVszDWkUqab1qw,OUT WEST (feat. Young Thug),JACKBOYS,87,1Sf8GsXG32t0jNrX11xqWx,JACKBOYS,2019-12-27,RapCaviar,37i9dQZF1DX0XUsuxWHRQd,rap,hip hop,0.802,0.591,8,-4.895,1,0.225,0.0104,0,0.196,0.309,139.864,157712
6h5PAsRni4IRlxWr6uDPTP,More Than You Know,Axwell /\ Ingrosso,80,6Ei5WWek37m1x9AjpSXTcJ,More Than You Know,2017-07-28,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.646,0.741,5,-4.973,0,0.034,0.0275,0,0.312,0.571,123.077,203000
6Hj9jySrnFppAI0sEMCZpJ,Robbery,Juice WRLD,88,1GYVNOzwhx1nMcIJDogSNp,Death Race For Love,2019-03-08,Sad Trap,7kzKtw5vug3IIxKfLadi8A,rap,trap,0.685,0.692,2,-5.122,1,0.0457,0.328,0,0.153,0.578,159.966,240051
6i0V12jOa3mr6uu4WYhUBr,Heathens,Twenty One Pilots,81,3J8W9AOjQhnBLCX33m3atT,Heathens,2016-06-16,ELECTROPOP,2UsEj2GUukV0GLbsE3rldz,pop,electropop,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-5,0.105,0.548,90.024,195920
6IRdLKIyS4p7XNiP8r6rsx,all the good girls go to hell,Billie Eilish,86,0S0KGZnfBGSIssfF54WSJh,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,Music&Other Drugs,5jROYSZSL7cO0jGAqkPx7C,pop,indie poptimism,0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044,168840
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala,85,79dL7FLiJFOO0EoehUHQBv,Currents,2015-07-17,House Of The Rising Sun,1bMYfBHYBCRHY5LGkjlpSy,rock,album rock,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,216320
6K5BsR04ijf3FHNzjbaagD,Si Se Da - Remix,Myke Towers,84,75Y4sJ1vwZfEivbsKPzAx6,Si Se da Remix,2019-08-02,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.817,0.672,11,-5.612,0,0.299,0.441,0,0.13,0.774,93.999,332240
6klLvorLoo1sxvZcjJIY8I,Make No Sense,YoungBoy Never Broke Again,84,1nzUj7VkiaytMmf2KrhK2L,AI YoungBoy 2,2019-10-11,RapCaviar,37i9dQZF1DX0XUsuxWHRQd,rap,hip hop,0.876,0.733,10,-4.478,0,0.333,0.0208,0,0.0999,0.962,154.904,148630
6kls8cSlUyHW2BUOkDJIZE,Hate Me (with Juice WRLD),Ellie Goulding,88,29FoTD5vBY3Fq1QWhbl3FM,Hate Me (with Juice WRLD),2019-06-26,Intro to Post-Teen Pop,6o6MNYZqHSkMAKcCHPNu7K,pop,post-teen pop,0.657,0.768,8,-4.628,1,0.0507,0.108,0,0.144,0.759,75.025,186223
6kPJZM97LwdG9QIsT7khp6,Solo (feat. Demi Lovato),Clean Bandit,80,1q7a5wZeti0neU2jDn8Dz3,Solo (feat. Demi Lovato),2018-05-17,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.737,0.636,11,-4.546,0,0.0437,0.0441,6.66e-5,0.35,0.565,105.005,222653
6LcauUZjF1eXQrgqMUecHX,Ayy Macarena,Tyga,91,3Cse4lihKX7ww99QnZGQAh,Ayy Macarena,2019-11-13,indie poptimism🕺🏻,6MQeEHHDs6HQkN5Dlj3oKo,pop,indie poptimism,0.816,0.63,2,-5.568,1,0.226,0.133,0,0.0692,0.715,96.493,131607
6lruHh1jF7ezgbLv72xYmf,FML,Arizona Zervas,82,0tzusAckn6CYqaCBRJHiAh,Living Facts,2018-06-03,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,r&b,urban contemporary,0.822,0.575,5,-5.95,1,0.0934,0.113,0,0.106,0.616,100.087,223000
6LsAAHotRLMOHfCsSfYCsz,If I Can't Have You,Shawn Mendes,84,1J2BrRxtQjVUa7X9Ne99xD,If I Can't Have You,2019-05-03,indie poptimism🕺🏻,6MQeEHHDs6HQkN5Dlj3oKo,pop,indie poptimism,0.692,0.809,2,-4.198,1,0.0602,0.524,0,0.147,0.864,123.911,190800
6mAN61JH0dzyZpWslS11jy,Fantasias,Rauw Alejandro,92,1Flcx9eDuv7pTGM9nJBmGL,Fantasias,2019-08-29,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.879,0.703,1,-4.219,1,0.0701,0.143,0,0.0569,0.788,94.004,199711
