w1_hid,w1_pid,sex,age,slequal_OT,SDweek_OT,lfsat_OT,wstress_OT,happy_OT,health_OT,wellbe_OT,wave,educ_kat,estat,deti5_OT,hincome_6,jetlag_OT
100007773,10000777301,1,51,3,4,5,NA,8,2,3,3,2,4,0,1,2
100004426,10000442602,2,19,4,9,9,0,10,5,5,3,2,3,0,6,2.5
100009435,10000943502,2,77,2,7.5,9,NA,NA,1,3.6666666666666665,3,1,4,0,2,0.125
100006333,10000633301,1,39,3,6.571428571428572,4,0.6666666666666666,4,3,4.333333333333333,3,3,0,1,6,1
100006296,10000629603,2,16,2,8.130952380952381,7,NA,6,4,4,3,1,3,0,2,3.7916667461395264
100002762,10000276201,1,68,3,10,8,NA,9,3,4.666666666666667,3,3,4,0,NA,1.125
100004537,10000453702,1,58,4,8.523809523809524,7,0.3333333333333333,7,4,4.666666666666667,3,1,0,0,1,1.9583333730697632
100001918,10000191803,2,18,2,8.142857142857142,8,NA,6,3,4,3,1,3,0,4,0.75
100009516,10000951601,2,46,4,7.380952380952381,8,0,8,3,5,3,2,0,0,1,1.8333333730697632
100007468,10000746802,1,36,3,5.107142857142858,9,0,9,3,5,3,2,0,0,4,1.25
100007445,10000744502,1,75,3,8.25,4,NA,4,1,1.3333333333333333,3,1,4,0,2,0
100001559,10000155901,2,61,4,7.5,8,NA,9,2,4,3,2,4,0,2,0.25
100007286,10000728602,1,75,2,7.5,7,NA,7,2,4.666666666666667,3,1,4,0,2,0.5
100004117,10000411701,2,53,3,7.523809523809524,8,0,8,2,4,3,2,0,0,5,0.4583333432674408
100009541,10000954103,1,33,3,11.107142857142856,7,NA,8,3,4.333333333333333,3,1,4,0,5,1.25
100007869,10000786901,1,32,3,6.333333333333333,6,0,6,4,4,3,3,0,2,3,0.6666666865348816
100004387,10000438701,1,76,3,6.5,7,NA,9,2,4.333333333333333,3,2,4,0,2,0
100005739,10000573902,2,46,4,7.476190476190476,8,0,8,5,4.333333333333333,3,2,0,0,NA,1.4166666269302368
100008295,10000829501,2,34,4,7.190476190476192,8,0.3333333333333333,9,4,4,3,3,0,1,4,1.5833333730697632
100005785,10000578503,1,22,3,8.428571428571429,9,0.6666666666666666,9,4,5,3,2,0,0,6,2.25
100002635,10000263502,2,45,3,7.928571428571428,7,0.3333333333333333,8,4,3,3,3,0,0,NA,0.75
100006748,10000674802,2,45,3,6.2857142857142865,7,0.3333333333333333,6,3,3.3333333333333335,3,2,0,0,4,0.5583333373069763
100007174,10000717401,2,63,3,7,5,NA,9,2,5.666666666666667,3,1,4,0,1,0
100007414,10000741401,1,61,4,8,8,NA,7,2,4.666666666666667,3,1,4,0,2,0.75
100009533,10000953302,1,41,3,7,8,0.3333333333333333,7,4,3,3,3,0,0,6,0
100008172,10000817202,1,73,3,8.333333333333334,8,NA,8,2,2.6666666666666665,3,3,4,0,1,0.0833333358168602
100006799,10000679901,1,42,3,7.5,8,0.3333333333333333,9,4,4.333333333333333,3,1,0,0,6,2
100007871,10000787103,1,15,3,8.416666666666666,7,NA,6,5,4,3,NA,3,0,6,0
100007353,10000735301,2,55,3,8.178571428571429,9,0,8,1,5.666666666666667,3,2,0,0,3,1
100007623,10000762301,1,48,3,5.785714285714286,8,0.6666666666666666,7,3,3.6666666666666665,3,2,0,0,3,0.5
100006747,10000674702,1,20,3,6.571428571428572,0,0,0,3,1.3333333333333333,3,2,0,0,1,1
100001878,10000187801,2,66,2,6.5,6,NA,6,3,4,3,2,4,0,1,0
100001927,10000192701,1,76,4,5.5,10,NA,10,3,4.666666666666667,3,1,4,0,1,0
100005799,10000579901,2,70,3,10,1,NA,9,5,6,3,3,4,0,1,0
100003456,10000345602,2,62,3,7.5,6,NA,7,3,3.3333333333333335,3,2,4,0,6,0
100001788,10000178801,2,51,3,7.738095238095238,8,0,8,4,3.6666666666666665,3,2,0,0,NA,1.4916666746139526
100007551,10000755101,1,30,3,7.928571428571428,9,0.3333333333333333,8,3,4.333333333333333,3,3,0,1,6,0.75
100006612,10000661201,1,40,3,7.857142857142858,7,0,7,3,4,3,2,0,0,2,2.25
100002251,10000225101,1,51,3,6.75,8,0,7,4,3.6666666666666665,3,2,0,0,5,0.5
100006389,10000638902,1,24,3,6.6428571428571415,9,0.6666666666666666,5,4,4,3,1,0,0,5,2
100001619,10000161901,2,46,3,7.25,8,0.3333333333333333,8,2,4.333333333333333,3,2,0,0,NA,1.875
100008518,10000851801,1,86,4,8.75,9,NA,9,2,2,3,3,4,0,1,0
100006646,10000664601,1,50,2,7.428571428571429,2,0,2,3,3,3,2,0,0,5,0.75
100001396,10000139601,2,52,3,6.571428571428572,8,0,8,5,5,3,3,0,0,2,1
100006319,10000631901,2,44,4,7.642857142857142,5,0,5,3,2.6666666666666665,3,2,0,0,2,1.75
100006177,10000617703,1,35,1,8,0,0.6666666666666666,0,2,1,3,1,0,0,5,0
100007593,10000759302,2,17,3,9,8,NA,8,4,4.333333333333333,3,1,3,0,1,0
100001888,10000188801,1,65,3,7.5,10,NA,9,3,4,3,2,4,0,3,0
100006329,10000632902,2,25,4,8.964285714285715,9,0.3333333333333333,9,4,5,3,2,1,0,1,0.25
100001248,10000124801,2,46,3,7.7857142857142865,6,0,7,4,4,3,2,0,0,5,1.625
100001629,10000162902,2,51,3,7.069047619047619,8,0.6666666666666666,7,2,4,3,2,0,0,NA,2.366666555404663
100008763,10000876302,2,59,4,6.75,8,NA,8,4,4.333333333333333,3,3,4,0,6,0
100007686,10000768601,1,69,3,7.5,7,NA,6,3,3.6666666666666665,3,2,4,0,2,1
100003955,10000395504,2,26,3,9,3,NA,2,1,2.3333333333333335,3,1,4,0,6,0
100006954,10000695401,2,59,3,7.75,8,NA,7,2,2,3,3,4,0,4,0
100006716,10000671601,2,64,3,7.571428571428571,3,NA,6,2,2.3333333333333335,3,2,4,0,2,0.5
100008517,10000851701,2,59,2,7.142857142857142,7,NA,8,4,4.333333333333333,3,2,1,0,1,0.25
100007887,10000788701,2,46,3,7.5,8,0.3333333333333333,8,3,4,3,2,0,0,2,2.25
100006491,10000649101,2,76,2,8,6,NA,5,2,4,3,2,4,0,1,0
100001222,10000122202,1,34,2,7,7,0.3333333333333333,7,3,4,3,2,0,0,6,1.75
100003196,10000319601,2,87,2,8.666666666666666,8,NA,8,1,3.6666666666666665,3,1,4,1,5,0
100005976,10000597601,2,62,3,5.476190476190476,3,0.3333333333333333,3,3,1.6666666666666667,3,3,4,0,5,1.5833333730697632
100004294,10000429404,1,16,3,9.357142857142856,8,NA,8,4,5,3,NA,3,0,6,1.25
100005713,10000571301,2,68,3,8.833333333333334,6,NA,7,1,2.6666666666666665,3,2,4,0,1,0.4166666567325592
100004274,10000427401,2,43,3,6.702380952380952,8,0.3333333333333333,8,1,3,3,3,0,0,4,0.9583333134651184
100007688,10000768801,1,77,3,9.5,9,NA,9,2,5,3,2,4,0,1,0
100003542,10000354201,1,57,2,8.833333333333334,8,NA,7,2,4.333333333333333,3,1,4,0,1,0.5
100009484,10000948401,2,39,4,7.3690476190476195,8,0.3333333333333333,8,4,5,3,3,0,0,4,1.875
100003265,10000326501,1,62,2,5,7,0,9,3,4.333333333333333,3,1,4,0,3,0
100005956,10000595601,1,34,1,7.011904761904762,5,0,5,3,2.3333333333333335,3,3,0,1,6,0.9583333134651184
100006672,10000667201,2,50,3,7.75,5,0,5,4,4,3,1,1,0,5,1.375
100003197,10000319702,1,39,4,8.11904761904762,8,0,8,5,5,3,1,0,0,3,2
100003218,10000321804,2,15,4,7.928571428571428,9,0.3333333333333333,10,5,4.666666666666667,3,1,3,0,5,3.75
100007859,10000785902,1,42,2,8.75,3,0,5,2,3,3,2,0,0,5,1.375
100002127,10000212701,2,68,3,7.5,5,NA,7,4,5,3,2,4,0,1,0
100005561,10000556102,2,52,3,10.416666666666666,3,NA,3,2,1.6666666666666667,3,1,2,0,2,1.3583333492279053
100005422,10000542202,2,25,2,8.857142857142858,8,0.3333333333333333,8,4,4.333333333333333,3,1,0,1,5,0.1666666716337204
100005825,10000582502,2,54,3,7.690476190476192,8,0.3333333333333333,7,4,4.666666666666667,3,3,0,0,6,1.4166666269302368
100005584,10000558404,1,83,4,10.416666666666666,9,NA,8,4,4,3,1,4,0,6,0
100007269,10000726902,2,61,3,7.416666666666667,8,NA,7,4,5,3,2,4,0,2,0.25
100007455,10000745501,1,62,2,6.5,5,NA,6,2,4,3,2,4,0,2,0
100008422,10000842201,2,65,3,8.25,5,NA,8,3,4,3,1,4,0,6,0.125
100005762,10000576203,2,37,4,7.928571428571428,10,NA,9,4,5.666666666666667,3,2,0,0,6,1.75
100008768,10000876803,1,47,2,5.797619047619048,3,0.6666666666666666,4,3,3,3,3,0,0,6,1.3333333730697632
100007727,10000772701,1,62,4,8.166666666666666,8,NA,9,2,4.666666666666667,3,1,4,0,2,0.5
100003384,10000338401,2,45,3,7.988095238095238,9,NA,8,3,4.666666666666667,3,2,1,0,NA,1.5416666269302368
100006868,10000686801,1,67,3,7.75,9,NA,9,2,4,3,1,4,0,5,0
100004495,10000449501,1,51,4,6.702380952380952,8,0.3333333333333333,8,3,3.6666666666666665,3,3,0,0,5,1.2083333730697632
100006214,10000621401,1,43,4,6.023809523809524,8,0.3333333333333333,8,4,4.666666666666667,3,3,0,0,6,1.125
100002281,10000228104,2,15,4,8.452380952380953,9,NA,8,5,5,3,1,3,0,NA,0.2916666567325592
100004426,10000442601,2,21,3,6.976190476190475,9,0,10,5,5,3,2,0,0,6,0.7083333134651184
100005924,10000592401,2,61,3,7.483333333333333,10,NA,10,2,4.666666666666667,3,2,4,0,2,0.6333333253860474
100007769,10000776901,2,68,3,6.333333333333333,8,NA,7,3,3.6666666666666665,3,3,4,0,2,0.3333333432674408
100006919,10000691901,1,56,3,6.392857142857142,8,0,7,4,3.6666666666666665,3,1,1,0,3,0.375
100006647,10000664701,2,27,3,8.642857142857142,6,0.6666666666666666,5,3,4.666666666666667,3,2,0,0,2,1.25
100007695,10000769501,1,58,3,4,9,0,9,4,5,3,2,1,0,2,0
100002756,10000275602,1,46,4,7.7142857142857135,9,0,8,4,4.333333333333333,3,2,0,0,2,1.75
100001952,10000195201,2,39,4,9.142857142857142,7,0.3333333333333333,8,4,5,3,1,2,1,3,1.25
100004179,10000417901,1,28,2,6.5,6,0,6,3,2,3,3,1,0,6,0
100001296,10000129601,1,61,3,7.666666666666666,8,0,7,2,3.6666666666666665,3,3,1,0,6,0.0416666679084301
100003364,10000336403,2,18,3,8.964285714285715,9,NA,9,5,4.666666666666667,3,1,3,0,1,0.25
100006584,10000658403,2,19,3,7.476190476190476,7,0,8,4,4.666666666666667,3,2,3,0,5,0.0833333358168602
100003713,10000371302,2,46,3,7.642857142857142,7,0,5,2,3.3333333333333335,3,2,0,0,2,1.25
100006342,10000634201,2,34,3,11.166666666666666,9,0,5,3,3.6666666666666665,3,1,2,1,1,1.8333333730697632
100002358,10000235801,2,21,3,7.7142857142857135,7,0,5,3,5.333333333333333,3,1,5,2,NA,1.5
100008872,10000887201,1,56,3,7.142857142857142,8,0,7,3,4.666666666666667,3,2,0,0,6,1.75
100008496,10000849601,2,30,2,8.738095238095239,7,0.3333333333333333,8,2,4.666666666666667,3,1,5,1,3,1.8333333730697632
100008767,10000876707,2,38,3,7.916666666666667,7,0.3333333333333333,5,3,4,3,1,0,0,3,3.2083332538604736
100008764,10000876402,2,55,2,7.416666666666667,7,0.3333333333333333,8,2,4,3,2,NA,0,4,0
100007119,10000711901,2,70,3,8,7,0,8,2,2.6666666666666665,3,2,1,0,1,0.25
100005524,10000552402,1,39,3,7.452380952380952,7,0,8,3,4,3,2,0,0,6,0.5833333134651184
100007445,10000744501,2,75,3,6.75,5,NA,6,3,2,3,1,4,0,2,0.125
100001895,10000189501,1,70,2,5.333333333333333,7,NA,8,3,3,3,2,4,0,2,0.3333333432674408
100004835,10000483501,1,35,3,7.142857142857142,4,0.6666666666666666,4,2,3,3,3,0,1,6,0.75
100002545,10000254502,1,41,4,7.178571428571428,9,0.3333333333333333,10,4,4.666666666666667,3,1,1,0,5,0.75
100007838,10000783801,1,76,3,4.916666666666667,9,NA,9,3,6,3,1,4,0,1,0
100002757,10000275702,1,44,3,7.654761904761905,5,0,5,3,4,3,2,0,0,NA,1.5416666269302368
100007281,10000728102,2,56,3,7.75,8,0,8,3,3.6666666666666665,3,2,0,0,3,0.875
100007242,10000724201,2,41,4,7.690476190476192,8,0,8,4,4.333333333333333,3,2,0,0,4,1.9166666269302368
100006444,10000644401,1,63,3,7,5,NA,5,1,4.666666666666667,3,2,4,0,1,0
100004852,10000485204,2,21,4,7.5,8,NA,8,5,4.333333333333333,3,2,3,0,4,2
100001461,10000146101,2,32,3,6.988095238095238,9,NA,8,3,4.666666666666667,3,3,5,1,5,0.1666666716337204
100005584,10000558401,2,54,3,7.2142857142857135,7,0.3333333333333333,7,4,4.333333333333333,3,3,0,0,6,1.125
100001463,10000146302,2,65,3,6.6428571428571415,8,0,8,4,4.333333333333333,3,3,0,0,6,0.25
100001845,10000184502,2,33,4,9.416666666666666,7,NA,7,4,3.6666666666666665,3,2,5,2,4,0.375
100001997,10000199701,1,58,3,6.428571428571428,9,0,8,4,4.333333333333333,3,2,0,0,6,0.75
100001727,10000172701,2,47,3,8.25,6,0.3333333333333333,3,2,2,3,2,0,0,5,0.875
100002231,10000223101,2,55,3,7.261904761904762,8,0.3333333333333333,8,4,3.6666666666666665,3,2,0,0,NA,0.75
100003911,10000391101,2,44,2,7.0357142857142865,5,1,3,1,NA,3,1,2,0,NA,2.125
100007637,10000763701,2,72,1,5.5,7,NA,5,2,5,3,1,4,0,3,0
100007247,10000724701,1,29,4,7.7142857142857135,9,0.3333333333333333,9,4,4.333333333333333,3,2,0,1,4,1.4166666269302368
100006121,10000612101,1,44,3,7.7857142857142865,4,0,5,3,2,3,2,1,0,6,2
100009476,10000947602,1,48,3,8,9,0.6666666666666666,8,4,4.333333333333333,3,2,0,0,6,0
100001158,10000115802,2,35,3,8.285714285714285,8,0,8,4,4.333333333333333,3,3,0,0,6,1.5
100004495,10000449503,1,24,3,7.547619047619048,8,0.3333333333333333,9,4,4.666666666666667,3,2,1,0,5,1.3333333730697632
100007499,10000749902,2,80,2,7.5,9,NA,1,2,4.333333333333333,3,1,4,0,3,0
100007116,10000711601,2,48,2,5.166666666666667,4,0,5,3,3,3,1,0,0,5,2.4166667461395264
100006452,10000645201,1,51,3,7,5,0.3333333333333333,6,3,2.3333333333333335,3,3,1,0,6,0
100001784,10000178402,1,26,3,5.285714285714286,8,0.3333333333333333,8,4,5,3,2,0,0,NA,3.5
100007768,10000776802,1,45,4,7.571428571428571,9,0.3333333333333333,9,4,4.666666666666667,3,2,0,0,5,1.75
100006836,10000683603,2,32,4,7,10,0.3333333333333333,6,3,4.333333333333333,3,3,0,0,6,1
100003478,10000347801,2,74,3,9,5,NA,5,2,NA,3,2,4,0,1,0
100001614,10000161401,2,53,4,7.726190476190475,8,0,8,3,4,3,2,0,0,NA,2.625
100004515,10000451502,1,21,4,6.916666666666666,10,NA,9,5,5.333333333333333,3,2,3,0,1,2.5
100002414,10000241403,1,21,3,6.571428571428572,9,0,9,5,5,3,2,3,0,3,3
100005643,10000564301,2,49,3,9,7,NA,8,3,3,3,1,NA,0,6,1
100007873,10000787302,1,57,3,7.7857142857142865,5,0.3333333333333333,7,3,2.3333333333333335,3,3,0,0,3,1
100006892,10000689202,2,68,3,7.25,10,NA,8,2,4.666666666666667,3,1,4,0,2,0.125
100002337,10000233701,2,62,2,10.285714285714285,5,0,5,2,3,3,1,4,0,1,2.5
100007165,10000716501,1,64,3,7,5,NA,5,3,4,3,2,4,0,1,0
100002213,10000221303,1,32,3,6.452380952380952,8,0,8,5,4,3,1,0,0,4,0.9166666865348816
100005672,10000567201,1,75,4,8.75,6,NA,7,1,4.333333333333333,3,1,4,0,2,0
100004492,10000449201,2,74,3,8,10,NA,9,3,4,3,1,4,0,1,0
100006116,10000611601,1,61,2,6.928571428571428,8,NA,8,2,5,3,1,4,0,3,0.5
100002311,10000231101,1,47,4,6.952380952380953,10,0.3333333333333333,5,3,4,3,1,1,0,6,0.0833333358168602
100001489,10000148902,1,41,2,7.928571428571428,7,0.3333333333333333,8,3,4,3,2,0,0,6,0.75
100001493,10000149301,2,80,3,8,9,NA,9,2,4.333333333333333,3,2,4,0,2,0
100008441,10000844102,2,72,1,9,8,NA,8,2,2.3333333333333335,3,2,4,0,5,0
100006248,10000624801,1,44,2,8.142857142857142,8,1,7,3,4.333333333333333,3,2,0,0,6,2
100003261,10000326101,2,73,3,8.333333333333334,8,NA,8,2,4.666666666666667,3,2,4,0,3,0.1666666716337204
100006711,10000671102,1,22,4,7.857142857142858,8,0,8,4,6,3,2,0,0,6,3.5
100009247,10000924701,2,70,3,5.5,9,NA,8,2,3,3,1,4,0,1,1
100003132,10000313202,2,37,4,8.428571428571429,9,0,8,4,4.666666666666667,3,2,0,0,3,1.875
100008158,10000815801,2,52,4,7.702380952380953,7,0,5,3,2,3,1,0,0,5,1.5
100009188,10000918801,1,53,4,7.3690476190476195,9,0,9,2,4,3,3,0,0,6,0.4583333432674408
100001828,10000182801,2,66,2,8.5,3,NA,4,1,3.3333333333333335,3,1,4,0,NA,0.25
100004449,10000444902,2,26,4,8.142857142857142,9,1,7,5,5.333333333333333,3,3,NA,0,4,0.25
100001914,10000191401,2,52,3,7,9,0,7,3,3.6666666666666665,3,1,0,0,1,0.5
100003383,10000338302,2,51,3,6.678571428571429,8,0,8,3,5,3,1,0,0,6,1.25
100007331,10000733101,2,71,4,8,9,NA,8,3,4.666666666666667,3,3,4,0,1,0
100007263,10000726302,1,52,3,7.821428571428572,5,0.3333333333333333,5,3,4.666666666666667,3,1,0,0,3,1.75
100008444,10000844401,1,40,3,7.511904761904762,6,0.3333333333333333,7,4,4,3,3,0,1,6,1.1666666269302368
100001164,10000116401,2,78,3,8.214285714285715,8,NA,8,2,3.3333333333333335,3,2,4,0,1,0
100009274,10000927401,2,52,3,7.333333333333334,8,0,9,3,4.333333333333333,3,2,1,0,6,0
100008512,10000851201,2,59,2,7,5,NA,5,3,2,3,1,4,1,6,0.5
100008229,10000822901,2,45,3,7,8,0.3333333333333333,8,3,4,3,3,0,0,6,1.5
100008453,10000845301,2,53,2,8,7,NA,7,3,4,3,2,2,0,4,1
100006448,10000644805,1,44,2,5.5,3,0,2,4,2,3,2,0,0,3,0
100002182,10000218201,2,43,3,7.821428571428572,9,0,9,5,5,3,1,1,0,6,1.25
100007545,10000754502,1,33,3,8.404761904761905,8,0,8,4,5,3,1,0,1,3,1.4166666269302368
100001412,10000141201,2,43,3,7.821428571428572,7,0.3333333333333333,2,3,4.666666666666667,3,2,0,1,4,1.125
100001461,10000146102,1,39,4,6.547619047619047,8,0.6666666666666666,7,5,4.666666666666667,3,3,0,1,5,0.9583333134651184
100008633,10000863301,1,37,4,8.142857142857142,8,0,8,5,3.3333333333333335,3,3,0,1,4,0.75
100004816,10000481602,1,40,4,6.75,8,0.6666666666666666,7,3,5,3,2,0,0,5,2.2916667461395264
100003916,10000391601,1,55,3,7.809523809523808,NA,0,8,NA,NA,3,1,0,0,4,0.3333333432674408
100005524,10000552401,2,41,3,7.416666666666667,8,0,8,4,5,3,1,0,0,6,1.25
100003732,10000373202,2,33,3,7.7142857142857135,8,0,7,3,4,3,2,0,1,4,1.5
100006489,10000648901,2,39,2,7.142857142857142,7,0.3333333333333333,5,3,3.6666666666666665,3,3,0,0,6,0.75
100003455,10000345503,1,29,3,6.392857142857142,8,0.3333333333333333,8,5,4.666666666666667,3,3,0,0,6,3.125
100003396,10000339605,1,15,3,7.011904761904762,8,NA,8,4,4.333333333333333,3,1,3,0,5,1.625
100003189,10000318901,1,58,1,5,5,0,5,3,2.3333333333333335,3,2,0,0,6,0
100008683,10000868301,1,73,3,10,8,NA,8,2,4,3,2,4,0,2,0.5
100004838,10000483802,2,29,3,6.75,5,NA,5,3,4,3,3,0,1,5,0.5
100005627,10000562701,2,40,2,7.333333333333334,6,0.3333333333333333,7,2,4,3,1,0,0,5,1.5833333730697632
100004812,10000481202,1,38,3,6.928571428571428,7,0,7,4,4,3,2,1,0,5,2
100001115,10000111501,1,39,4,7.190476190476192,6,0.3333333333333333,5,5,4.333333333333333,3,2,0,1,6,2.4166667461395264
100007793,10000779301,2,37,3,7.357142857142858,4,0.6666666666666666,3,3,3,3,3,0,0,4,0.25
100002519,10000251902,1,48,3,7.983333333333333,6,0,8,3,5,3,2,1,0,6,1.5
100008828,10000882801,2,75,2,8.166666666666666,8,NA,8,1,3.6666666666666665,3,2,4,0,1,0
100009476,10000947601,2,46,3,7.428571428571429,8,0.3333333333333333,8,4,4,3,3,0,0,6,0.75
100007666,10000766603,2,22,3,8.714285714285714,5,NA,3,3,3,3,1,5,1,5,1.5
100007474,10000747402,1,61,3,9.5,7,NA,6,3,4,3,1,4,0,3,0
100004457,10000445701,2,79,3,7,7,NA,5,1,3.6666666666666665,3,2,4,0,1,0
100002265,10000226502,1,38,3,6.25,10,0,9,4,4.333333333333333,3,2,0,0,5,0.125
100008634,10000863401,2,60,3,7.428571428571429,6,NA,5,2,2.3333333333333335,3,3,4,0,3,0.25
100003128,10000312802,2,48,3,6.714285714285714,8,0.3333333333333333,8,3,3,3,3,0,0,6,0.4166666567325592
100004619,10000461903,1,27,3,7.642857142857142,7,0,6,4,4.666666666666667,3,1,0,0,5,3.5
100004833,10000483301,1,66,3,8.845238095238095,8,NA,5,3,5,3,1,4,0,1,0.4583333432674408
100004188,10000418802,1,23,4,6,8,0,8,4,5,3,3,NA,0,4,1.5
100007113,10000711301,2,65,3,8.833333333333334,10,NA,10,2,4.333333333333333,3,1,4,0,1,0
100003465,10000346502,1,66,4,6.5,8,NA,9,3,4,3,2,4,0,5,0.75
100005785,10000578501,1,46,3,8.595238095238097,9,0.6666666666666666,8,5,5,3,2,0,0,6,2.2083332538604736
100007112,10000711203,2,16,4,8.202380952380953,9,NA,8,4,4.666666666666667,3,1,3,0,6,0.5
100001113,10000111301,2,33,4,8.428571428571429,9,0,9,5,5,3,3,5,1,6,1.25
100002313,10000231301,1,75,4,10,5,NA,8,1,1.6666666666666667,3,1,4,0,1,0
100008488,10000848804,2,69,2,11,8,NA,7,1,2.6666666666666665,3,1,4,0,6,0.5
100006999,10000699901,1,34,3,8.571428571428571,8,0,8,3,4.333333333333333,3,2,1,2,6,0.875
100008387,10000838701,1,74,3,7.5,6,NA,7,3,3.3333333333333335,3,3,4,0,1,0
100006424,10000642403,2,67,3,7,8,NA,8,2,4.666666666666667,3,1,4,0,4,0
100005386,10000538602,1,80,3,8,5,NA,9,2,4.666666666666667,3,1,4,0,2,0
100008981,10000898101,1,50,3,5.035714285714286,9,0,8,2,3.6666666666666665,3,3,0,0,6,0.375
100008271,10000827102,2,56,3,7.142857142857142,7,0,8,3,3,3,2,0,0,6,1.25
100008223,10000822301,2,36,4,5.988095238095238,6,NA,7,3,4,3,1,0,1,4,3.2916667461395264
100007521,10000752102,2,58,4,11,10,NA,3,2,4,3,1,0,0,4,0.5
100007895,10000789501,1,61,3,10,8,NA,9,3,5,3,1,4,0,2,0
100008648,10000864801,2,43,3,6.2857142857142865,9,0.3333333333333333,8,3,4,3,3,0,0,2,1
100002151,10000215102,1,61,4,7.235714285714286,8,0,9,5,5,3,2,4,0,3,1
100006994,10000699402,1,54,2,5.5,8,0.3333333333333333,5,1,1.6666666666666667,3,1,0,0,4,0.5
100004296,10000429601,1,61,3,9.5,9,NA,9,3,4.333333333333333,3,2,4,0,1,0
100006219,10000621902,1,44,4,7.028571428571429,10,0,10,4,5,3,2,1,0,6,0.7250000238418579
100006994,10000699401,2,49,2,9.178571428571427,5,0.6666666666666666,6,3,4.333333333333333,3,2,0,0,4,1.875
100001836,10000183602,1,35,4,6.833333333333333,7,0,8,5,4,3,1,0,2,NA,1.125
100003284,10000328402,1,29,3,7,7,0.6666666666666666,8,3,2,3,2,1,0,6,2.5
100007191,10000719102,2,56,2,4.5476190476190474,10,0.3333333333333333,9,3,4,3,2,0,0,5,0.1666666716337204
100001584,10000158401,2,17,3,7.166666666666667,10,NA,9,4,5,3,1,3,0,NA,0.5833333134651184
100006518,10000651801,2,65,2,7.5,10,NA,9,3,5,3,2,4,0,3,0
100006353,10000635301,2,53,2,7.833333333333333,8,0,8,3,4,3,2,0,0,3,0
100005489,10000548902,1,37,3,6.75,8,0,9,3,3,3,2,0,1,3,1.875
100006745,10000674501,1,59,2,6.142857142857142,7,0,6,1,2.3333333333333335,3,1,0,0,1,0.6666666865348816
100006518,10000651802,1,69,3,8,10,NA,9,3,5,3,3,4,0,3,0
100002228,10000222801,1,53,3,7.2857142857142865,8,0.3333333333333333,8,4,4.333333333333333,3,3,1,0,NA,1.5
100001763,10000176302,1,31,2,8.071428571428571,8,0.3333333333333333,8,4,3.6666666666666665,3,2,0,2,NA,1
100002215,10000221501,1,58,2,5.7142857142857135,6,0,4,3,2.6666666666666665,3,2,0,0,6,0.625
100003585,10000358501,1,82,4,8,9,NA,9,3,4.666666666666667,3,3,4,0,2,0.5
100006173,10000617302,2,37,3,7.75,8,NA,8,4,4.333333333333333,3,3,5,1,3,0.125
100006524,10000652402,2,36,1,7.904761904761904,6,0.3333333333333333,4,2,3,3,2,1,1,5,0.4166666567325592
100009337,10000933701,2,63,3,7.5,10,0,9,4,5,3,1,4,0,1,0
100006979,10000697902,2,64,4,9.166666666666666,8,0,9,3,5,3,2,4,0,3,0
100008276,10000827601,2,67,3,6.083333333333333,10,NA,10,3,4,3,2,4,0,2,0
100006874,10000687405,1,82,2,8.666666666666666,10,NA,2,2,2.6666666666666665,3,2,0,0,5,0
100006979,10000697901,1,66,4,5.916666666666667,10,0,9,3,4.666666666666667,3,2,1,0,3,0
100008135,10000813501,2,73,3,6.5,8,NA,9,3,4.333333333333333,3,3,4,0,1,0
100006678,10000667801,2,64,3,7.5,9,NA,10,3,4.666666666666667,3,1,4,0,3,0
100006527,10000652701,2,69,2,8.25,6,NA,6,2,4,3,2,4,0,2,0.5
100006976,10000697601,2,68,2,8.75,8,NA,6,2,3.3333333333333335,3,2,4,0,2,0.25
100001735,10000173501,1,46,3,7.357142857142858,8,0,8,4,5,3,1,0,0,5,2.25
100008558,10000855801,2,70,3,8.833333333333334,9,NA,9,3,5,3,1,4,0,1,0
100006152,10000615201,2,68,3,7.916666666666667,9,NA,9,2,5,3,1,4,0,1,0
100002249,10000224902,1,39,3,6,10,0,7,3,3.6666666666666665,3,3,0,0,2,1
100006787,10000678702,2,74,3,7.5,8,NA,9,2,3.6666666666666665,3,3,4,0,3,0
100008424,10000842401,2,40,3,7.25,8,0,9,3,2.6666666666666665,3,2,1,0,4,1.0416666269302368
100005988,10000598802,2,31,4,7.071428571428572,6,0.3333333333333333,7,3,3,3,2,0,0,2,2.5
100003387,10000338701,1,45,3,6.773809523809524,8,0,7,3,4,3,3,0,0,6,0.3333333432674408
100005939,10000593903,2,21,3,8.357142857142858,6,0,4,3,2.3333333333333335,3,3,3,0,5,1.625
100004558,10000455801,2,33,3,7.25,9,0,8,4,4,3,3,0,0,NA,0.625
100006834,10000683402,2,40,3,7.5,9,0.3333333333333333,8,4,4.666666666666667,3,2,1,0,6,1
100002471,10000247103,1,26,3,5.6428571428571415,6,0,8,4,3.3333333333333335,3,2,0,0,NA,2.75
100006125,10000612503,2,20,3,6.9642857142857135,7,0.3333333333333333,7,4,4,3,2,3,0,5,1.125
100002762,10000276202,2,54,3,8.214285714285715,10,0,10,5,5,3,2,0,0,NA,1.25
100001454,10000145401,2,77,4,8.416666666666666,8,NA,8,5,4.666666666666667,3,1,2,0,1,0
100006543,10000654301,2,28,1,6,7,0,8,3,4,3,1,0,1,1,0
